Latitude,longitude, GPSalt, BARalt, distlidar, fin
9.8765344620,-83.6635437012,687.7000122070,692.96,1,12.00
9.8765344620,-83.6635437012,687.7000122070,693.14,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.87,1,12.00
9.8765344620,-83.6635437012,687.7000122070,693.49,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.69,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.78,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.60,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.60,1,12.00
9.8765344620,-83.6635437012,687.7000122070,693.14,1,12.00
9.8765344620,-83.6635437012,687.7000122070,693.05,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.51,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.60,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.25,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.87,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.69,1,12.00
9.8765344620,-83.6635437012,687.7000122070,692.60,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.07,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.87,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.87,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.96,1,12.00
9.8765459061,-83.6635437012,687.9000244141,693.23,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.69,1,12.00
9.8765459061,-83.6635437012,687.9000244141,691.71,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.87,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.51,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.96,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.25,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.07,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.69,1,12.00
9.8765459061,-83.6635437012,687.9000244141,691.98,1,12.00
9.8765459061,-83.6635437012,687.9000244141,693.05,1,12.00
9.8765459061,-83.6635437012,687.9000244141,692.60,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.60,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.60,1,12.00
9.8765602112,-83.6635284424,687.9000244141,693.05,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.87,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.87,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.69,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.60,1,12.00
9.8765602112,-83.6635284424,687.9000244141,691.98,1,12.00
9.8765602112,-83.6635284424,687.9000244141,693.31,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.42,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.60,1,12.00
9.8765602112,-83.6635284424,687.9000244141,693.05,1,12.00
9.8765602112,-83.6635284424,687.9000244141,692.07,1,12.00
9.8765602112,-83.6635284424,687.9000244141,693.05,1,12.00
9.8765602112,-83.6635284424,687.9000244141,691.98,1,12.00
9.8765602112,-83.6635284424,687.9000244141,693.14,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.96,1,12.00
9.8765697479,-83.6635284424,687.9000244141,693.05,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.25,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.78,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.25,1,12.00
9.8765697479,-83.6635284424,687.9000244141,693.23,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.25,1,12.00
9.8765697479,-83.6635284424,687.9000244141,693.23,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.60,1,12.00
9.8765697479,-83.6635284424,687.9000244141,693.23,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.69,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.87,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.87,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.96,1,12.00
9.8765697479,-83.6635284424,687.9000244141,693.14,1,12.00
9.8765697479,-83.6635284424,687.9000244141,692.69,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.78,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.51,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.25,1,12.00
9.8765783310,-83.6635284424,687.5999755859,693.31,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.25,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.87,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.16,1,12.00
9.8765783310,-83.6635284424,687.5999755859,693.05,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.16,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.42,1,12.00
9.8765783310,-83.6635284424,687.5999755859,691.44,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.42,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.16,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.42,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.87,1,12.00
9.8765783310,-83.6635284424,687.5999755859,692.69,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.16,1,12.00
9.8765888214,-83.6635284424,688.5000000000,691.71,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.07,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.69,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.87,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.87,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.25,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.87,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.69,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.42,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.87,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.69,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.69,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.25,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.96,1,12.00
9.8765888214,-83.6635284424,688.5000000000,692.25,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.78,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.60,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.05,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.60,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.51,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.33,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.51,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.07,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.87,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.33,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.05,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.96,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.14,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.07,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.69,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.78,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.14,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.23,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.69,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.49,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.05,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.42,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.05,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.16,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.31,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.05,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.96,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.49,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.51,1,12.00
9.8765907288,-83.6635284424,689.4000244141,693.23,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.69,1,12.00
9.8765907288,-83.6635284424,689.4000244141,692.69,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.25,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.05,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.42,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.67,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.16,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.14,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.51,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.51,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.07,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.51,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.60,1,12.00
9.8765907288,-83.6635284424,689.2000122070,693.23,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.96,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.69,1,12.00
9.8765907288,-83.6635284424,689.2000122070,692.16,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.51,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.16,1,12.00
9.8765907288,-83.6635284424,688.7000122070,693.14,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.60,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.60,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.33,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.96,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.60,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.60,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.25,1,12.00
9.8765907288,-83.6635284424,688.7000122070,693.05,1,12.00
9.8765907288,-83.6635284424,688.7000122070,693.40,1,12.00
9.8765907288,-83.6635284424,688.7000122070,693.05,1,12.00
9.8765907288,-83.6635284424,688.7000122070,693.14,1,12.00
9.8765907288,-83.6635284424,688.7000122070,692.78,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.33,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.87,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.33,1,12.00
9.8765897751,-83.6635284424,688.2999877930,693.23,1,12.00
9.8765897751,-83.6635284424,688.2999877930,693.05,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.87,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.25,1,12.00
9.8765897751,-83.6635284424,688.2999877930,693.31,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.78,1,12.00
9.8765897751,-83.6635284424,688.2999877930,693.14,1,12.00
9.8765897751,-83.6635284424,688.2999877930,693.23,1,12.00
9.8765897751,-83.6635284424,688.2999877930,693.14,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.16,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.51,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.60,1,12.00
9.8765897751,-83.6635284424,688.2999877930,692.60,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.78,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.60,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.96,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.60,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.69,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.60,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.51,1,12.00
9.8765897751,-83.6635284424,687.2000122070,693.31,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.69,1,12.00
9.8765897751,-83.6635284424,687.2000122070,693.05,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.78,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.16,1,12.00
9.8765897751,-83.6635284424,687.2000122070,693.05,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.60,1,12.00
9.8765897751,-83.6635284424,687.2000122070,692.51,1,12.00
9.8765897751,-83.6635284424,687.2000122070,691.98,1,12.00
9.8765916824,-83.6635284424,687.0000000000,693.05,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.16,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.69,1,12.00
9.8765916824,-83.6635284424,687.0000000000,691.80,1,12.00
9.8765916824,-83.6635284424,687.0000000000,693.23,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.78,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.96,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.60,1,12.00
9.8765916824,-83.6635284424,687.0000000000,693.05,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.69,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.87,1,12.00
9.8765916824,-83.6635284424,687.0000000000,693.49,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.87,1,12.00
9.8765916824,-83.6635284424,687.0000000000,693.05,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.60,1,12.00
9.8765916824,-83.6635284424,687.0000000000,692.60,1,12.00
9.8765926361,-83.6635284424,687.2000122070,693.05,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.96,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.87,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.87,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.87,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.51,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.42,1,12.00
9.8765926361,-83.6635284424,687.2000122070,691.89,1,12.00
9.8765926361,-83.6635284424,687.2000122070,693.05,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.87,1,12.00
9.8765926361,-83.6635284424,687.2000122070,693.05,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.96,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.60,1,12.00
9.8765926361,-83.6635284424,687.2000122070,693.05,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.69,1,12.00
9.8765926361,-83.6635284424,687.2000122070,692.60,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.60,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.96,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.87,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.87,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.96,1,12.00
9.8765926361,-83.6635284424,687.0000000000,693.14,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.96,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.51,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.69,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.33,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.78,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.42,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.33,1,12.00
9.8765926361,-83.6635284424,687.0000000000,693.05,1,12.00
9.8765926361,-83.6635284424,687.0000000000,691.71,1,12.00
9.8765926361,-83.6635284424,687.0000000000,692.69,1,12.00
9.8765935898,-83.6635284424,686.7000122070,693.05,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.69,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.69,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.69,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.51,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.69,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.25,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.87,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.07,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.87,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.78,1,12.00
9.8765935898,-83.6635284424,686.7000122070,693.23,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.16,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.96,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.42,1,12.00
9.8765935898,-83.6635284424,686.7000122070,692.87,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.25,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.60,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.25,1,12.00
9.8765954971,-83.6635284424,686.5999755859,693.14,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.25,1,12.00
9.8765954971,-83.6635284424,686.5999755859,693.14,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.25,1,12.00
9.8765954971,-83.6635284424,686.5999755859,693.05,5768,12.00
9.8765954971,-83.6635284424,686.5999755859,691.98,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.78,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.16,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.69,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.33,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.60,1,12.00
9.8765954971,-83.6635284424,686.5999755859,693.58,1,12.00
9.8765954971,-83.6635284424,686.5999755859,692.60,1,12.00
9.8765954971,-83.6635284424,686.7000122070,692.87,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.05,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.31,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.05,1,12.00
9.8765954971,-83.6635284424,686.7000122070,691.71,1,12.00
9.8765954971,-83.6635284424,686.7000122070,692.60,1,12.00
9.8765954971,-83.6635284424,686.7000122070,692.51,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.31,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.40,1,12.00
9.8765954971,-83.6635284424,686.7000122070,694.65,1,12.00
9.8765954971,-83.6635284424,686.7000122070,694.38,1,12.00
9.8765954971,-83.6635284424,686.7000122070,694.56,1,12.00
9.8765954971,-83.6635284424,686.7000122070,694.03,1,12.00
9.8765954971,-83.6635284424,686.7000122070,694.03,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.05,1,12.00
9.8765954971,-83.6635284424,686.7000122070,693.40,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.40,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.14,1,12.00
9.8765964508,-83.6635284424,686.7999877930,694.92,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.14,1,12.00
9.8765964508,-83.6635284424,686.7999877930,694.38,1,12.00
9.8765964508,-83.6635284424,686.7999877930,694.12,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.94,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.85,1,12.00
9.8765964508,-83.6635284424,686.7999877930,694.20,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.31,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.23,1,12.00
9.8765964508,-83.6635284424,686.7999877930,692.87,1,12.00
9.8765964508,-83.6635284424,686.7999877930,694.03,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.31,1,12.00
9.8765964508,-83.6635284424,686.7999877930,694.74,1,12.00
9.8765964508,-83.6635284424,686.7999877930,693.31,1,12.00
9.8765954971,-83.6635284424,687.2000122070,694.03,1,12.00
9.8765954971,-83.6635284424,687.2000122070,693.67,1,12.00
9.8765954971,-83.6635284424,687.2000122070,693.49,1,12.00
9.8765954971,-83.6635284424,687.2000122070,693.40,1,12.00
9.8765954971,-83.6635284424,687.2000122070,693.49,1,12.00
9.8765954971,-83.6635284424,687.2000122070,692.96,1,12.00
9.8765954971,-83.6635284424,687.2000122070,693.58,1,12.00
9.8765954971,-83.6635284424,687.2000122070,692.07,1,12.00
9.8765954971,-83.6635284424,687.2000122070,693.40,1,12.00
9.8765954971,-83.6635284424,687.2000122070,691.98,1,12.00
9.8765954971,-83.6635284424,687.2000122070,692.33,1,12.00
9.8765954971,-83.6635284424,687.2000122070,694.03,1,12.00
9.8765954971,-83.6635284424,687.2000122070,694.92,1,12.00
9.8765954971,-83.6635284424,687.2000122070,695.45,1,12.00
9.8765954971,-83.6635284424,687.2000122070,694.65,1,12.00
9.8765954971,-83.6635284424,686.4000244141,693.85,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.83,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.20,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.29,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.12,1,12.00
9.8765954971,-83.6635284424,686.4000244141,693.40,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.38,1,12.00
9.8765954971,-83.6635284424,686.4000244141,693.40,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.83,1,12.00
9.8765954971,-83.6635284424,686.4000244141,693.76,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.03,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.38,1,12.00
9.8765954971,-83.6635284424,686.4000244141,692.87,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.12,1,12.00
9.8765954971,-83.6635284424,686.4000244141,693.23,1,12.00
9.8765954971,-83.6635284424,686.4000244141,694.03,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.67,1,12.00
9.8765935898,-83.6635284424,686.0000000000,694.03,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.14,1,12.00
9.8765935898,-83.6635284424,686.0000000000,694.20,1,12.00
9.8765935898,-83.6635284424,686.0000000000,692.42,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.76,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.14,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.94,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.23,1,12.00
9.8765935898,-83.6635284424,686.0000000000,694.12,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.05,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.94,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.58,1,12.00
9.8765935898,-83.6635284424,686.0000000000,693.58,1,12.00
9.8765935898,-83.6635284424,686.0000000000,695.01,1,12.00
9.8765935898,-83.6635284424,686.0000000000,692.87,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.85,1,12.00
9.8765935898,-83.6635437012,687.5000000000,691.98,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.23,1,12.00
9.8765935898,-83.6635437012,687.5000000000,692.96,1,12.00
9.8765935898,-83.6635437012,687.5000000000,694.65,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.85,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.85,1,12.00
9.8765935898,-83.6635437012,687.5000000000,694.29,1,12.00
9.8765935898,-83.6635437012,687.5000000000,694.38,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.94,1,12.00
9.8765935898,-83.6635437012,687.5000000000,694.20,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.49,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.85,1,12.00
9.8765935898,-83.6635437012,687.5000000000,694.03,1,12.00
9.8765935898,-83.6635437012,687.5000000000,693.23,1,12.00
9.8765935898,-83.6635437012,687.5000000000,694.20,1,12.00
9.8765926361,-83.6635437012,687.4000244141,692.69,1,12.00
9.8765926361,-83.6635437012,687.4000244141,694.03,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.49,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.14,1,12.00
9.8765926361,-83.6635437012,687.4000244141,692.51,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.67,1,12.00
9.8765926361,-83.6635437012,687.4000244141,692.69,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.76,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.05,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.94,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.05,1,12.00
9.8765926361,-83.6635437012,687.4000244141,692.87,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.85,1,12.00
9.8765926361,-83.6635437012,687.4000244141,692.87,1,12.00
9.8765926361,-83.6635437012,687.4000244141,693.85,1,12.00
9.8765926361,-83.6635437012,687.4000244141,692.25,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.40,1,12.00
9.8765916824,-83.6635437012,687.2000122070,692.42,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.58,1,12.00
9.8765916824,-83.6635437012,687.2000122070,692.69,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.05,1,12.00
9.8765916824,-83.6635437012,687.2000122070,692.42,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.40,1,12.00
9.8765916824,-83.6635437012,687.2000122070,692.78,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.49,1,12.00
9.8765916824,-83.6635437012,687.2000122070,692.78,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.23,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.31,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.05,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.31,1,12.00
9.8765916824,-83.6635437012,687.2000122070,693.85,1,12.00
9.8765916824,-83.6635437012,687.2000122070,694.20,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.85,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.40,1,12.00
9.8765926361,-83.6635437012,686.9000244141,692.69,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.76,1,12.00
9.8765926361,-83.6635437012,686.9000244141,692.25,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.40,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.67,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.85,1,12.00
9.8765926361,-83.6635437012,686.9000244141,692.69,1,12.00
9.8765926361,-83.6635437012,686.9000244141,694.20,1,12.00
9.8765926361,-83.6635437012,686.9000244141,692.69,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.40,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.67,1,12.00
9.8765926361,-83.6635437012,686.9000244141,694.12,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.67,1,12.00
9.8765926361,-83.6635437012,686.9000244141,693.94,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.14,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.85,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.94,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.49,1,12.00
9.8765964508,-83.6635437012,685.9000244141,694.03,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.14,1,12.00
9.8765964508,-83.6635437012,685.9000244141,694.12,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.94,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.67,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.85,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.58,1,12.00
9.8765964508,-83.6635437012,685.9000244141,692.87,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.67,1,12.00
9.8765964508,-83.6635437012,685.9000244141,692.60,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.49,1,12.00
9.8765964508,-83.6635437012,685.9000244141,693.23,1,12.00
9.8765983582,-83.6635437012,685.9000244141,693.85,1,12.00
9.8765983582,-83.6635437012,685.9000244141,692.51,1,12.00
9.8765983582,-83.6635437012,685.9000244141,693.94,1,12.00
9.8765983582,-83.6635437012,685.9000244141,693.76,1,12.00
9.8765983582,-83.6635437012,685.9000244141,694.12,1,12.00
9.8765983582,-83.6635437012,685.9000244141,693.94,1,12.00
9.8765983582,-83.6635437012,685.9000244141,693.94,1,12.00
